Umur,Jenis_Kelamin,Penghasilan,Pendidikan,Frekuensi_Liburan,Preferensi_Aktivitas,Anggaran_Liburan,Lokasi,Jarak_ke_Gunung,Jarak_ke_Pantai,Musim_Favorit,Hewan_Peliharaan,Sensitivitas_Lingkungan,Preferensi_Liburan
56,Perempuan,52194,Sarjana,4,Ski,1657,Pinggiran Kota,58,194,Gugur,0,0,Gunung
27,Laki-Laki,84352,Magister,8,Mendaki Gunung,2346,Perkotaan,217,181,Gugur,1,0,Pantai
42,Perempuan,94945,Doktor,4,Renang,921,Pinggiran Kota,106,222,Panas,0,0,Pantai
35,Non-Biner,65473,Sarjana,5,Berjemur,1862,Pedesaan,27,27,Semi,0,1,Pantai
36,Non-Biner,44482,Magister,7,Ski,4578,Pinggiran Kota,188,138,Gugur,0,1,Pantai
53,Non-Biner,21489,SMA/Setingkat,2,Berjemur,1326,Pedesaan,161,179,Semi,0,0,Pantai
27,Non-Biner,21690,Magister,9,Berjemur,3590,Perkotaan,280,124,Panas,1,1,Pantai
50,Laki-Laki,31760,Sarjana,3,Ski,1040,Perkotaan,141,30,Semi,1,1,Pantai
67,Laki-Laki,24843,Doktor,4,Berjemur,1399,Pinggiran Kota,20,141,Panas,0,1,Pantai
22,Perempuan,97797,SMA/Setingkat,6,Mendaki Gunung,3822,Perkotaan,156,103,Gugur,0,0,Pantai
64,Non-Biner,61407,Magister,4,Mendaki Gunung,3375,Pedesaan,43,146,Gugur,1,0,Gunung
66,Non-Biner,59718,Doktor,4,Ski,4454,Pedesaan,71,181,Panas,0,0,Gunung
52,Perempuan,29403,Magister,8,Renang,4138,Pinggiran Kota,182,263,Gugur,0,0,Pantai
61,Perempuan,40688,Magister,5,Renang,1806,Pedesaan,28,145,Semi,1,1,Pantai
51,Perempuan,62056,Sarjana,3,Mendaki Gunung,4690,Pedesaan,231,173,Semi,0,1,Pantai
50,Perempuan,118399,Doktor,5,Berjemur,4246,Pedesaan,52,109,Gugur,1,1,Pantai
38,Non-Biner,69046,Sarjana,9,Ski,4814,Perkotaan,243,116,Dingin,1,1,Pantai
34,Laki-Laki,109067,Magister,2,Ski,1451,Pinggiran Kota,211,84,Panas,1,1,Pantai
39,Non-Biner,66602,Magister,5,Berjemur,2981,Pinggiran Kota,290,44,Dingin,0,1,Pantai
65,Perempuan,100899,Magister,8,Berjemur,3995,Pedesaan,2,110,Dingin,0,1,Pantai
54,Laki-Laki,106066,SMA/Setingkat,2,Mendaki Gunung,658,Pinggiran Kota,158,17,Semi,0,0,Pantai
32,Non-Biner,76613,Doktor,0,Renang,4837,Pedesaan,118,53,Dingin,0,1,Pantai
52,Perempuan,57426,Doktor,8,Renang,1643,Pedesaan,66,128,Panas,0,1,Pantai
45,Laki-Laki,70735,Doktor,2,Berjemur,3129,Pedesaan,123,100,Gugur,0,1,Pantai
24,Laki-Laki,110063,SMA/Setingkat,7,Berjemur,1615,Pinggiran Kota,286,200,Gugur,0,0,Pantai
49,Perempuan,113987,Magister,8,Berjemur,877,Pedesaan,7,218,Gugur,1,1,Pantai
28,Laki-Laki,47928,Doktor,1,Mendaki Gunung,4836,Perkotaan,136,138,Dingin,0,1,Gunung
27,Non-Biner,102761,SMA/Setingkat,4,Renang,3209,Perkotaan,46,264,Gugur,0,0,Pantai
26,Non-Biner,44132,SMA/Setingkat,3,Ski,4765,Perkotaan,52,86,Gugur,1,0,Gunung
31,Non-Biner,50568,Sarjana,4,Berjemur,1945,Pinggiran Kota,248,257,Semi,1,1,Pantai
30,Laki-Laki,78705,SMA/Setingkat,3,Ski,3095,Pedesaan,211,192,Panas,0,0,Pantai
42,Laki-Laki,49558,Magister,3,Mendaki Gunung,502,Perkotaan,164,294,Semi,1,1,Gunung
19,Perempuan,41526,SMA/Setingkat,2,Berjemur,3660,Pedesaan,117,141,Dingin,0,1,Pantai
52,Perempuan,57349,SMA/Setingkat,1,Ski,4045,Pinggiran Kota,132,170,Semi,0,1,Gunung
24,Laki-Laki,117805,Sarjana,7,Mendaki Gunung,4616,Perkotaan,129,111,Dingin,0,0,Pantai
38,Non-Biner,23763,SMA/Setingkat,2,Berjemur,1049,Perkotaan,279,74,Gugur,0,1,Pantai
35,Laki-Laki,110198,SMA/Setingkat,9,Mendaki Gunung,1449,Pinggiran Kota,120,191,Dingin,0,1,Gunung
20,Non-Biner,71042,Magister,1,Ski,3153,Pinggiran Kota,289,283,Gugur,1,1,Pantai
59,Perempuan,107864,Doktor,7,Renang,2991,Pedesaan,227,89,Panas,1,0,Pantai
56,Laki-Laki,41152,SMA/Setingkat,7,Berjemur,890,Perkotaan,184,266,Gugur,1,1,Pantai
58,Laki-Laki,23877,Doktor,4,Ski,3006,Perkotaan,2,80,Semi,1,1,Gunung
66,Laki-Laki,55264,Sarjana,1,Ski,873,Perkotaan,50,175,Semi,0,1,Gunung
28,Non-Biner,73765,Sarjana,9,Renang,3440,Pinggiran Kota,121,213,Panas,1,0,Pantai
56,Perempuan,98298,Sarjana,7,Ski,1035,Pinggiran Kota,117,74,Semi,1,0,Pantai
41,Non-Biner,42009,Doktor,3,Renang,4878,Perkotaan,156,243,Panas,0,0,Pantai
63,Perempuan,65547,Doktor,4,Ski,1440,Pedesaan,191,36,Semi,1,0,Pantai
36,Non-Biner,69797,Magister,8,Mendaki Gunung,3816,Pedesaan,151,234,Dingin,1,0,Gunung
21,Perempuan,61767,Doktor,5,Renang,1348,Pedesaan,213,217,Panas,0,1,Pantai
43,Non-Biner,57016,SMA/Setingkat,3,Renang,927,Pinggiran Kota,83,184,Gugur,1,0,Pantai
55,Laki-Laki,55314,SMA/Setingkat,9,Mendaki Gunung,2589,Perkotaan,105,291,Dingin,0,0,Gunung
59,Non-Biner,112996,Doktor,7,Berjemur,2491,Pinggiran Kota,39,101,Semi,1,1,Pantai
49,Laki-Laki,32989,SMA/Setingkat,0,Ski,2582,Pinggiran Kota,129,40,Gugur,1,0,Pantai
56,Laki-Laki,20078,Sarjana,5,Berjemur,2465,Perkotaan,52,12,Dingin,0,1,Pantai
62,Laki-Laki,70607,Sarjana,8,Mendaki Gunung,4469,Perkotaan,31,155,Semi,0,1,Gunung
63,Non-Biner,104389,Sarjana,7,Ski,4771,Pinggiran Kota,237,297,Gugur,0,1,Gunung
53,Laki-Laki,101468,Magister,5,Mendaki Gunung,3509,Pinggiran Kota,206,46,Gugur,0,0,Pantai
57,Non-Biner,56432,Doktor,7,Ski,3149,Pinggiran Kota,202,239,Gugur,0,1,Gunung
54,Perempuan,92976,Doktor,1,Berjemur,4206,Pedesaan,135,169,Dingin,1,0,Pantai
50,Non-Biner,100431,Sarjana,5,Renang,2166,Pedesaan,44,23,Gugur,1,1,Pantai
53,Non-Biner,84544,Sarjana,1,Mendaki Gunung,4494,Pedesaan,198,101,Semi,0,0,Pantai
20,Non-Biner,93525,Magister,7,Renang,2782,Perkotaan,166,26,Dingin,0,1,Pantai
26,Perempuan,54690,Magister,7,Mendaki Gunung,3777,Pedesaan,120,276,Semi,1,1,Gunung
25,Perempuan,57976,Doktor,1,Renang,2221,Perkotaan,238,137,Gugur,0,1,Pantai
50,Perempuan,79234,Doktor,5,Berjemur,585,Pinggiran Kota,76,224,Panas,1,1,Pantai
23,Laki-Laki,27827,Doktor,8,Renang,1667,Pinggiran Kota,73,2,Semi,1,0,Pantai
58,Non-Biner,116867,Doktor,4,Renang,2060,Pedesaan,152,12,Panas,1,1,Pantai
56,Non-Biner,99902,Magister,8,Berjemur,1914,Pedesaan,87,149,Dingin,0,0,Pantai
21,Laki-Laki,100916,SMA/Setingkat,3,Mendaki Gunung,3855,Pinggiran Kota,93,172,Panas,1,1,Gunung
30,Laki-Laki,70815,Sarjana,6,Mendaki Gunung,2376,Pedesaan,285,93,Panas,1,1,Pantai
66,Non-Biner,38788,SMA/Setingkat,3,Mendaki Gunung,4494,Perkotaan,66,228,Panas,1,0,Gunung
19,Laki-Laki,37592,Sarjana,7,Berjemur,1063,Perkotaan,90,98,Gugur,0,0,Pantai
22,Laki-Laki,43204,Magister,4,Renang,3895,Perkotaan,253,68,Semi,0,1,Pantai
61,Perempuan,44120,SMA/Setingkat,8,Renang,3394,Perkotaan,242,128,Gugur,1,1,Pantai
44,Laki-Laki,28502,Sarjana,1,Ski,2536,Pinggiran Kota,94,67,Dingin,0,0,Pantai
49,Laki-Laki,60606,Doktor,8,Ski,4808,Perkotaan,217,293,Panas,0,0,Gunung
38,Non-Biner,59446,Magister,0,Renang,1985,Pinggiran Kota,143,263,Panas,0,0,Pantai
25,Laki-Laki,85130,Doktor,7,Ski,2124,Perkotaan,263,254,Gugur,1,1,Pantai
55,Laki-Laki,72837,Sarjana,4,Ski,4606,Pedesaan,65,211,Dingin,0,0,Gunung
25,Laki-Laki,98154,Magister,6,Renang,1385,Pedesaan,20,204,Dingin,0,0,Pantai
67,Perempuan,107014,Magister,5,Mendaki Gunung,2554,Pedesaan,91,168,Gugur,1,0,Gunung
20,Non-Biner,39247,Sarjana,9,Berjemur,611,Pedesaan,34,2,Semi,1,1,Pantai
61,Perempuan,114564,SMA/Setingkat,1,Renang,1227,Pinggiran Kota,172,170,Gugur,1,1,Pantai
20,Laki-Laki,89510,Magister,9,Berjemur,1269,Perkotaan,75,255,Panas,1,0,Pantai
39,Non-Biner,75394,Sarjana,9,Berjemur,4483,Perkotaan,184,167,Panas,1,0,Pantai
23,Non-Biner,47265,Magister,0,Ski,3884,Pedesaan,175,16,Semi,1,1,Pantai
19,Laki-Laki,40730,Magister,6,Ski,2576,Pedesaan,167,174,Panas,0,0,Gunung
40,Perempuan,101632,SMA/Setingkat,9,Renang,4779,Pinggiran Kota,176,72,Panas,1,0,Pantai
61,Laki-Laki,36679,SMA/Setingkat,4,Ski,2548,Pinggiran Kota,289,248,Semi,0,1,Pantai
19,Perempuan,67511,Magister,7,Mendaki Gunung,1123,Perkotaan,2,180,Semi,0,0,Gunung
55,Laki-Laki,36329,Sarjana,3,Ski,3276,Pedesaan,179,221,Dingin,0,0,Gunung
34,Non-Biner,80013,Sarjana,6,Mendaki Gunung,4049,Perkotaan,187,204,Panas,0,1,Gunung
52,Non-Biner,78376,SMA/Setingkat,8,Mendaki Gunung,2105,Perkotaan,184,299,Dingin,1,1,Gunung
51,Perempuan,98457,Doktor,1,Ski,4032,Perkotaan,103,72,Semi,1,1,Pantai
40,Laki-Laki,46922,Magister,7,Berjemur,2116,Pinggiran Kota,38,227,Panas,1,1,Pantai
47,Perempuan,76882,Sarjana,9,Ski,4865,Pinggiran Kota,297,122,Panas,0,0,Pantai
69,Non-Biner,33012,Sarjana,7,Ski,2690,Perkotaan,16,35,Semi,0,0,Gunung
25,Non-Biner,111085,Doktor,5,Renang,2059,Pedesaan,2,294,Semi,1,0,Pantai
39,Perempuan,57425,Sarjana,2,Berjemur,3863,Perkotaan,48,238,Semi,0,1,Pantai
61,Perempuan,68331,Doktor,7,Berjemur,1538,Pedesaan,223,76,Dingin,0,1,Pantai
53,Perempuan,66229,Sarjana,1,Ski,3942,Pinggiran Kota,49,25,Panas,1,0,Pantai
22,Perempuan,108667,Doktor,2,Berjemur,1395,Pedesaan,149,212,Semi,0,1,Pantai
30,Perempuan,111145,Sarjana,1,Mendaki Gunung,3288,Pedesaan,126,58,Panas,1,1,Pantai
46,Laki-Laki,78577,Magister,2,Renang,1296,Pinggiran Kota,189,240,Semi,0,0,Pantai
48,Perempuan,80098,Magister,6,Renang,1951,Perkotaan,206,156,Panas,0,0,Pantai
64,Perempuan,97187,Magister,7,Berjemur,4597,Perkotaan,95,90,Semi,0,0,Pantai
33,Non-Biner,33341,Sarjana,8,Berjemur,2487,Perkotaan,149,178,Panas,1,0,Pantai
59,Non-Biner,111604,Doktor,0,Berjemur,4544,Perkotaan,88,13,Panas,1,1,Pantai
47,Laki-Laki,46773,Magister,9,Ski,2424,Pedesaan,13,251,Gugur,1,0,Gunung
33,Perempuan,75387,SMA/Setingkat,9,Mendaki Gunung,750,Pinggiran Kota,182,231,Dingin,0,1,Gunung
29,Perempuan,33000,Magister,1,Ski,4428,Perkotaan,49,2,Semi,1,1,Pantai
34,Non-Biner,81803,Sarjana,4,Ski,3958,Pedesaan,223,253,Dingin,0,0,Gunung
33,Non-Biner,110408,Magister,6,Renang,2387,Perkotaan,187,91,Gugur,0,0,Pantai
29,Non-Biner,21512,Doktor,0,Ski,1509,Pinggiran Kota,151,287,Gugur,0,0,Gunung
25,Perempuan,113839,Doktor,6,Mendaki Gunung,1800,Pinggiran Kota,273,221,Gugur,0,0,Pantai
37,Perempuan,100823,Doktor,0,Mendaki Gunung,2217,Perkotaan,103,133,Gugur,0,0,Gunung
20,Laki-Laki,26628,SMA/Setingkat,0,Ski,2033,Perkotaan,120,148,Gugur,0,1,Gunung
33,Non-Biner,45156,SMA/Setingkat,2,Ski,2363,Perkotaan,185,238,Gugur,0,1,Gunung
47,Non-Biner,110765,Sarjana,7,Berjemur,4192,Pinggiran Kota,147,147,Dingin,0,0,Pantai
62,Non-Biner,80851,Magister,0,Ski,3162,Pinggiran Kota,44,252,Dingin,0,0,Gunung
40,Non-Biner,119341,Doktor,5,Berjemur,3013,Pinggiran Kota,217,160,Semi,0,0,Pantai
45,Non-Biner,78030,SMA/Setingkat,8,Berjemur,3876,Pedesaan,174,149,Semi,1,1,Pantai
68,Perempuan,96559,Sarjana,9,Berjemur,2167,Perkotaan,14,250,Gugur,0,0,Pantai
57,Perempuan,83846,SMA/Setingkat,8,Mendaki Gunung,1837,Pinggiran Kota,161,249,Dingin,1,0,Gunung
22,Non-Biner,34890,Doktor,4,Mendaki Gunung,2646,Perkotaan,214,134,Semi,0,0,Pantai
37,Non-Biner,21603,Doktor,2,Ski,806,Perkotaan,259,239,Dingin,1,1,Pantai
57,Perempuan,112926,Doktor,2,Berjemur,3767,Pinggiran Kota,170,90,Semi,1,0,Pantai
61,Perempuan,108717,Sarjana,4,Renang,1778,Perkotaan,283,189,Panas,1,1,Pantai
18,Laki-Laki,66120,Doktor,6,Renang,4376,Pedesaan,133,179,Dingin,1,0,Pantai
47,Perempuan,61046,SMA/Setingkat,4,Mendaki Gunung,2055,Pedesaan,112,142,Dingin,1,0,Gunung
38,Laki-Laki,29032,Doktor,3,Renang,3044,Pedesaan,177,284,Gugur,1,1,Pantai
37,Non-Biner,76727,Sarjana,0,Mendaki Gunung,4494,Pedesaan,164,153,Dingin,0,1,Pantai
23,Non-Biner,107114,Doktor,5,Berjemur,3398,Pinggiran Kota,79,89,Dingin,0,1,Pantai
39,Non-Biner,108018,Magister,2,Ski,775,Perkotaan,218,134,Gugur,1,1,Pantai
35,Perempuan,77099,Magister,6,Ski,2179,Pinggiran Kota,86,255,Semi,1,0,Gunung
25,Perempuan,58702,Sarjana,5,Mendaki Gunung,3483,Perkotaan,42,68,Dingin,0,0,Gunung
56,Non-Biner,42667,SMA/Setingkat,4,Berjemur,860,Perkotaan,200,32,Panas,1,0,Pantai
49,Non-Biner,106146,SMA/Setingkat,7,Mendaki Gunung,2339,Pinggiran Kota,217,62,Panas,0,1,Pantai
50,Laki-Laki,90557,Magister,8,Mendaki Gunung,3080,Pinggiran Kota,298,197,Gugur,1,1,Pantai
33,Perempuan,60121,Magister,9,Mendaki Gunung,4365,Pinggiran Kota,151,213,Gugur,0,1,Gunung
29,Perempuan,62350,Sarjana,5,Berjemur,3440,Perkotaan,171,271,Panas,1,1,Pantai
55,Laki-Laki,105165,Doktor,5,Renang,3346,Pedesaan,16,158,Dingin,0,0,Pantai
69,Non-Biner,67282,SMA/Setingkat,7,Mendaki Gunung,2867,Pedesaan,258,155,Dingin,1,0,Pantai
51,Non-Biner,115074,Sarjana,3,Renang,4153,Perkotaan,298,263,Panas,0,1,Pantai
31,Perempuan,31790,Magister,7,Renang,4331,Pedesaan,204,130,Dingin,0,1,Pantai
53,Perempuan,29002,Sarjana,2,Renang,1101,Pinggiran Kota,265,125,Panas,0,0,Pantai
50,Non-Biner,26549,Sarjana,1,Mendaki Gunung,1931,Pinggiran Kota,295,78,Semi,0,1,Pantai
40,Laki-Laki,75643,Sarjana,7,Mendaki Gunung,1184,Perkotaan,60,85,Semi,1,0,Gunung
67,Laki-Laki,96636,SMA/Setingkat,8,Ski,3794,Pedesaan,70,53,Semi,1,0,Pantai
62,Laki-Laki,85766,Sarjana,3,Ski,4932,Pedesaan,19,220,Semi,1,0,Gunung
19,Perempuan,47110,Sarjana,4,Ski,3617,Perkotaan,129,104,Panas,1,1,Pantai
58,Laki-Laki,41456,Doktor,2,Berjemur,4203,Perkotaan,210,61,Dingin,1,0,Pantai
38,Perempuan,90979,Magister,3,Berjemur,1965,Pedesaan,121,106,Gugur,1,1,Pantai
19,Perempuan,40536,SMA/Setingkat,5,Renang,1300,Perkotaan,112,297,Dingin,0,0,Pantai
44,Non-Biner,74534,Doktor,2,Renang,4140,Pedesaan,191,254,Semi,1,0,Pantai
26,Non-Biner,85025,Doktor,2,Berjemur,4883,Pinggiran Kota,26,27,Dingin,0,0,Pantai
18,Laki-Laki,22101,Magister,7,Berjemur,1939,Pinggiran Kota,32,8,Semi,0,1,Pantai
28,Laki-Laki,30660,Doktor,0,Mendaki Gunung,1477,Pedesaan,90,262,Semi,1,0,Gunung
20,Perempuan,24041,Magister,6,Berjemur,3983,Perkotaan,71,215,Panas,0,0,Pantai
69,Non-Biner,112113,Doktor,3,Berjemur,795,Pedesaan,296,170,Dingin,1,0,Pantai
40,Non-Biner,97211,SMA/Setingkat,3,Ski,4203,Pinggiran Kota,41,43,Semi,1,0,Gunung
43,Perempuan,96205,Magister,8,Berjemur,4940,Perkotaan,199,8,Semi,1,0,Pantai
21,Laki-Laki,96222,Magister,4,Berjemur,3607,Pedesaan,165,165,Panas,1,0,Pantai
35,Laki-Laki,95170,Magister,4,Mendaki Gunung,948,Pinggiran Kota,161,256,Panas,0,0,Gunung
23,Perempuan,95634,Doktor,0,Berjemur,2480,Pinggiran Kota,116,244,Gugur,0,0,Pantai
52,Non-Biner,76413,Doktor,7,Berjemur,4751,Perkotaan,45,285,Semi,1,0,Pantai
39,Perempuan,23284,Magister,5,Ski,4344,Pinggiran Kota,82,30,Panas,1,0,Pantai
60,Perempuan,56409,SMA/Setingkat,1,Ski,1377,Perkotaan,179,123,Panas,1,1,Pantai
32,Laki-Laki,93432,SMA/Setingkat,4,Renang,691,Pedesaan,267,232,Dingin,1,0,Pantai
39,Non-Biner,39084,Sarjana,4,Mendaki Gunung,1304,Pedesaan,185,134,Dingin,1,0,Pantai
54,Laki-Laki,84326,Magister,9,Ski,3813,Perkotaan,63,74,Dingin,0,0,Gunung
69,Laki-Laki,67315,Sarjana,4,Renang,3584,Pedesaan,229,29,Semi,1,1,Pantai
59,Non-Biner,110244,Doktor,4,Mendaki Gunung,4074,Pedesaan,6,6,Panas,1,0,Pantai
29,Laki-Laki,27333,Sarjana,2,Renang,1331,Pinggiran Kota,271,238,Dingin,1,0,Pantai
64,Perempuan,117195,Magister,2,Ski,1270,Pedesaan,2,51,Panas,1,1,Gunung
66,Perempuan,103992,SMA/Setingkat,4,Berjemur,2166,Perkotaan,152,118,Semi,0,0,Pantai
59,Non-Biner,83313,Sarjana,9,Renang,671,Perkotaan,106,86,Gugur,1,1,Pantai
55,Perempuan,51703,Doktor,4,Berjemur,3647,Pedesaan,51,3,Panas,1,0,Pantai
35,Perempuan,27566,Magister,6,Ski,4851,Pinggiran Kota,257,245,Dingin,1,1,Pantai
62,Perempuan,89452,Sarjana,9,Renang,4327,Perkotaan,143,115,Semi,0,0,Pantai
52,Perempuan,74182,Doktor,2,Renang,3707,Perkotaan,285,191,Gugur,1,0,Pantai
47,Laki-Laki,118351,Sarjana,9,Berjemur,4960,Perkotaan,188,46,Dingin,1,0,Pantai
41,Perempuan,108115,Sarjana,0,Renang,4064,Pedesaan,192,101,Gugur,0,1,Pantai
59,Non-Biner,54875,SMA/Setingkat,4,Renang,3410,Pedesaan,98,76,Gugur,0,0,Pantai
47,Laki-Laki,92152,Sarjana,4,Mendaki Gunung,3411,Perkotaan,15,275,Panas,1,1,Gunung
31,Perempuan,28982,Magister,0,Mendaki Gunung,834,Pinggiran Kota,7,63,Panas,1,0,Gunung
23,Perempuan,41956,SMA/Setingkat,3,Mendaki Gunung,2128,Pedesaan,61,167,Gugur,0,1,Gunung
20,Non-Biner,67923,Magister,6,Ski,997,Pinggiran Kota,50,199,Gugur,1,0,Gunung
33,Laki-Laki,21877,Magister,9,Berjemur,3345,Pedesaan,50,184,Gugur,1,1,Pantai
24,Perempuan,67854,Magister,5,Renang,4298,Perkotaan,191,94,Dingin,0,0,Pantai
69,Non-Biner,89397,Sarjana,3,Mendaki Gunung,3893,Pinggiran Kota,166,254,Dingin,0,0,Gunung
31,Laki-Laki,35896,SMA/Setingkat,0,Mendaki Gunung,4503,Pinggiran Kota,269,53,Dingin,1,0,Pantai
26,Laki-Laki,75478,Doktor,4,Berjemur,3124,Perkotaan,138,281,Semi,0,0,Pantai
32,Perempuan,49934,Sarjana,8,Berjemur,582,Pedesaan,132,19,Semi,1,0,Pantai
38,Non-Biner,52259,Magister,8,Renang,2618,Perkotaan,236,185,Panas,0,1,Pantai
52,Non-Biner,116051,Sarjana,5,Renang,1660,Pinggiran Kota,267,22,Panas,1,0,Pantai
19,Perempuan,84415,Doktor,0,Renang,4609,Perkotaan,198,200,Gugur,1,0,Pantai
44,Perempuan,115796,Sarjana,5,Ski,3974,Pinggiran Kota,142,207,Gugur,1,0,Gunung
19,Perempuan,113721,Doktor,7,Mendaki Gunung,668,Perkotaan,4,90,Panas,0,0,Gunung
52,Non-Biner,57475,SMA/Setingkat,4,Renang,3764,Pedesaan,251,1,Panas,1,1,Pantai
35,Laki-Laki,100802,Magister,7,Mendaki Gunung,3940,Perkotaan,279,241,Panas,1,0,Pantai
31,Perempuan,89605,Doktor,7,Renang,4292,Pinggiran Kota,7,98,Semi,0,1,Pantai
37,Perempuan,43258,Magister,2,Renang,1887,Pinggiran Kota,293,129,Dingin,1,0,Pantai
35,Laki-Laki,23489,Magister,9,Renang,4455,Pinggiran Kota,294,135,Panas,0,0,Pantai
27,Laki-Laki,57435,Sarjana,2,Ski,835,Perkotaan,256,169,Dingin,1,0,Pantai
42,Non-Biner,70840,Doktor,0,Berjemur,2941,Pedesaan,239,158,Gugur,1,0,Pantai
19,Perempuan,55381,Sarjana,1,Ski,4028,Pinggiran Kota,233,137,Semi,0,0,Pantai
42,Non-Biner,26910,SMA/Setingkat,6,Mendaki Gunung,4346,Pedesaan,244,202,Panas,0,0,Pantai
50,Laki-Laki,47034,SMA/Setingkat,6,Berjemur,973,Perkotaan,267,184,Dingin,1,0,Pantai
53,Perempuan,44596,Doktor,9,Berjemur,4117,Pedesaan,221,271,Gugur,1,0,Pantai
48,Non-Biner,84431,Magister,6,Mendaki Gunung,530,Pinggiran Kota,296,48,Gugur,0,1,Pantai
31,Non-Biner,113875,Sarjana,9,Mendaki Gunung,3158,Perkotaan,92,106,Semi,1,0,Gunung
18,Laki-Laki,41986,Doktor,7,Renang,2183,Perkotaan,248,194,Semi,1,0,Pantai
63,Perempuan,33302,Doktor,0,Renang,4584,Pinggiran Kota,111,129,Gugur,1,1,Pantai
33,Non-Biner,48302,Sarjana,8,Ski,2822,Pedesaan,137,70,Dingin,1,0,Pantai
63,Non-Biner,42532,Magister,1,Ski,956,Perkotaan,93,92,Gugur,1,0,Pantai
69,Laki-Laki,108025,SMA/Setingkat,7,Renang,4354,Perkotaan,270,30,Panas,0,1,Pantai
20,Perempuan,88256,Doktor,5,Berjemur,3831,Pinggiran Kota,80,84,Gugur,0,0,Pantai
52,Laki-Laki,47544,Doktor,7,Ski,3620,Perkotaan,296,181,Panas,1,1,Pantai
58,Non-Biner,92312,SMA/Setingkat,7,Renang,1265,Perkotaan,138,108,Dingin,0,0,Pantai
23,Perempuan,31984,SMA/Setingkat,4,Ski,2668,Perkotaan,170,55,Dingin,1,1,Pantai
42,Laki-Laki,74195,Sarjana,6,Ski,1371,Pedesaan,80,252,Semi,1,0,Gunung
30,Perempuan,104651,Sarjana,0,Ski,3021,Perkotaan,56,168,Gugur,1,0,Gunung
51,Perempuan,41267,Magister,9,Mendaki Gunung,4115,Pinggiran Kota,144,39,Gugur,0,0,Pantai
25,Perempuan,65801,SMA/Setingkat,8,Renang,3599,Pedesaan,7,79,Gugur,0,1,Pantai
38,Non-Biner,77655,SMA/Setingkat,3,Renang,2748,Perkotaan,27,113,Gugur,0,1,Pantai
51,Perempuan,104598,SMA/Setingkat,6,Berjemur,2380,Pedesaan,119,39,Dingin,1,1,Pantai
21,Laki-Laki,28711,SMA/Setingkat,7,Mendaki Gunung,3491,Pinggiran Kota,280,252,Dingin,1,0,Pantai
42,Perempuan,26994,Magister,1,Berjemur,1248,Perkotaan,248,144,Dingin,0,1,Pantai
32,Perempuan,48735,Magister,4,Berjemur,3918,Perkotaan,79,173,Dingin,1,0,Pantai
21,Non-Biner,95420,Magister,8,Berjemur,4864,Pinggiran Kota,15,253,Semi,0,1,Pantai
62,Laki-Laki,97231,Sarjana,1,Renang,875,Perkotaan,187,76,Panas,1,1,Pantai
29,Perempuan,85401,Doktor,2,Ski,2597,Pinggiran Kota,194,103,Semi,0,1,Pantai
49,Non-Biner,80040,SMA/Setingkat,8,Renang,4925,Perkotaan,152,64,Dingin,0,0,Pantai
49,Non-Biner,88167,Sarjana,1,Ski,4303,Pedesaan,189,190,Gugur,1,1,Gunung
45,Perempuan,82832,Magister,1,Mendaki Gunung,2572,Pinggiran Kota,264,142,Semi,0,1,Pantai
30,Perempuan,44590,Magister,9,Mendaki Gunung,689,Pinggiran Kota,276,9,Panas,0,1,Pantai
48,Perempuan,33635,Sarjana,4,Mendaki Gunung,2220,Pedesaan,294,128,Dingin,0,0,Pantai
31,Non-Biner,21342,Sarjana,7,Berjemur,2837,Perkotaan,156,274,Dingin,1,0,Pantai
37,Perempuan,46714,Sarjana,5,Mendaki Gunung,2504,Pinggiran Kota,85,69,Dingin,0,1,Pantai
35,Non-Biner,96709,Sarjana,0,Ski,3692,Perkotaan,52,285,Dingin,1,1,Gunung
46,Laki-Laki,82766,Doktor,2,Ski,861,Perkotaan,261,259,Dingin,0,0,Pantai
23,Perempuan,64300,Magister,9,Mendaki Gunung,4774,Perkotaan,198,219,Panas,0,0,Gunung
49,Laki-Laki,87039,Doktor,0,Mendaki Gunung,1578,Perkotaan,129,286,Gugur,1,1,Gunung
46,Laki-Laki,88706,Sarjana,4,Berjemur,4125,Perkotaan,296,114,Gugur,0,0,Pantai
60,Laki-Laki,30227,Sarjana,3,Renang,4751,Perkotaan,63,222,Semi,1,0,Pantai
19,Non-Biner,58255,Sarjana,0,Mendaki Gunung,1344,Pinggiran Kota,7,60,Gugur,0,0,Gunung
40,Non-Biner,62285,Sarjana,0,Mendaki Gunung,4932,Perkotaan,213,259,Panas,0,1,Gunung
36,Non-Biner,72003,Doktor,8,Renang,3295,Perkotaan,119,123,Dingin,0,1,Pantai
48,Non-Biner,58921,Sarjana,6,Ski,2488,Pinggiran Kota,263,87,Panas,0,0,Pantai
68,Laki-Laki,25558,Magister,1,Renang,4075,Pinggiran Kota,16,195,Panas,1,1,Pantai
22,Non-Biner,59190,Sarjana,0,Mendaki Gunung,1288,Pinggiran Kota,19,34,Gugur,1,0,Gunung
36,Laki-Laki,89547,Magister,6,Ski,3603,Pedesaan,127,155,Gugur,0,0,Gunung
51,Laki-Laki,118819,Magister,4,Ski,4883,Pedesaan,52,139,Semi,0,1,Gunung
27,Non-Biner,28605,SMA/Setingkat,8,Berjemur,4103,Perkotaan,95,195,Gugur,1,1,Pantai
